id_nodo,gas,temperatura,distancia,tiempo,tipo
7,209,101,35,2023-02-10 01:36:31Z,roja
6,225,17,23,2023-02-07 15:06:32Z,verde
3,66,111,20,2023-04-12 17:32:30Z,roja
4,74,223,34,2023-02-21 15:09:27Z,roja
0,176,75,34,2023-03-04 06:42:16Z,amarilla
4,60,113,25,2023-04-22 05:49:57Z,roja
6,489,245,2,2023-03-16 05:24:23Z,roja
3,290,104,0,2023-01-20 05:16:46Z,roja
3,323,172,21,2023-04-20 17:54:36Z,roja
8,159,42,18,2023-02-25 15:28:50Z,verde
5,142,31,41,2023-04-22 01:35:41Z,verde
0,295,198,34,2023-01-23 07:39:27Z,roja
3,471,175,33,2023-04-05 17:36:17Z,roja
6,404,124,30,2023-01-13 18:50:01Z,roja
5,129,50,4,2023-04-03 10:09:11Z,amarilla
3,85,36,20,2023-02-03 06:48:04Z,verde
1,350,222,46,2023-03-10 05:49:35Z,roja
0,52,63,18,2023-03-26 00:08:07Z,amarilla
3,382,50,37,2023-03-23 12:34:12Z,amarilla
4,275,80,32,2023-04-12 20:55:21Z,amarilla
0,361,191,17,2023-04-17 12:48:55Z,roja
5,64,248,19,2023-04-07 12:17:01Z,roja
9,173,208,28,2023-01-08 03:13:11Z,roja
6,40,163,22,2023-02-09 14:01:23Z,roja
5,87,95,20,2023-02-25 02:23:03Z,amarilla
0,63,25,25,2023-02-08 11:38:41Z,verde
2,328,189,42,2023-02-12 05:38:58Z,roja
6,267,97,36,2023-03-18 16:08:46Z,amarilla
0,252,248,39,2023-04-08 07:30:43Z,roja
7,103,249,37,2023-03-15 17:10:23Z,roja
4,121,116,7,2023-03-11 19:56:33Z,roja
0,465,143,47,2023-03-09 09:18:28Z,roja
1,345,185,15,2023-04-17 01:23:36Z,roja
3,225,146,45,2023-03-21 17:38:45Z,roja
8,451,173,31,2023-03-22 04:45:05Z,roja
5,387,212,45,2023-02-03 22:51:10Z,roja
2,251,120,37,2023-03-19 16:33:49Z,roja
1,329,107,38,2023-02-02 09:12:49Z,roja
2,391,189,25,2023-04-02 11:39:53Z,roja
4,450,32,5,2023-04-20 12:02:30Z,verde
4,144,248,32,2023-03-02 16:27:56Z,roja
5,54,241,21,2023-01-17 22:05:09Z,roja
3,146,120,0,2023-01-21 11:40:47Z,roja
8,426,114,33,2023-01-15 22:56:25Z,roja
9,131,111,25,2023-02-27 09:04:25Z,roja
2,236,191,3,2023-03-01 12:57:15Z,roja
3,275,154,10,2023-02-26 19:06:11Z,roja
4,283,100,7,2023-03-19 00:16:42Z,amarilla
7,209,151,24,2023-01-07 11:24:27Z,roja
2,404,111,34,2023-02-02 21:13:19Z,roja
4,124,143,3,2023-02-11 20:56:57Z,roja
5,316,44,6,2023-04-26 18:36:45Z,verde
8,352,239,22,2023-04-26 17:20:29Z,roja
7,90,148,0,2023-04-27 03:31:30Z,roja
3,214,189,20,2023-01-17 22:24:41Z,roja
1,297,244,14,2023-04-16 21:12:36Z,roja
0,31,179,26,2023-04-25 18:28:14Z,roja
2,356,129,48,2023-03-09 14:23:04Z,roja
5,300,38,8,2023-03-23 06:36:18Z,verde
8,108,214,23,2023-03-13 00:35:13Z,roja
3,91,53,47,2023-04-20 08:34:13Z,amarilla
3,201,124,35,2023-04-05 03:12:37Z,roja
3,233,193,0,2023-01-14 00:22:28Z,roja
5,232,54,9,2023-03-29 07:15:42Z,amarilla
4,400,241,17,2023-04-16 04:27:00Z,roja
8,238,218,12,2023-04-19 05:33:49Z,roja
8,126,43,21,2023-03-15 09:50:21Z,verde
5,366,220,15,2023-04-01 02:10:01Z,roja
2,72,35,41,2023-02-27 10:00:08Z,verde
5,421,28,45,2023-02-24 13:03:08Z,verde
0,355,13,16,2023-03-13 11:25:39Z,verde
3,330,127,37,2023-04-04 21:25:21Z,roja
6,420,40,35,2023-04-12 15:34:56Z,verde
3,367,89,43,2023-01-19 19:30:42Z,amarilla
7,38,119,26,2023-03-26 18:08:42Z,roja
4,132,189,42,2023-04-15 14:45:04Z,roja
9,480,44,36,2023-04-19 17:34:49Z,verde
4,116,86,42,2023-02-08 22:45:48Z,amarilla
7,480,154,22,2023-02-05 22:52:55Z,roja
7,130,229,31,2023-04-26 20:21:08Z,roja
5,176,160,7,2023-01-04 07:47:17Z,roja
3,483,27,27,2023-02-24 11:35:56Z,verde
2,433,46,29,2023-03-24 22:51:27Z,verde
9,486,128,44,2023-01-18 21:33:08Z,roja
7,41,214,3,2023-02-19 10:51:31Z,roja
6,408,188,7,2023-02-21 14:47:25Z,roja
8,383,123,10,2023-03-10 08:38:23Z,roja
3,378,118,19,2023-03-16 13:25:35Z,roja
1,252,220,13,2023-04-29 11:55:20Z,roja
0,24,135,22,2023-01-25 20:30:51Z,roja
7,33,92,44,2023-01-05 00:12:58Z,amarilla
9,289,51,26,2023-02-07 08:08:26Z,amarilla
9,65,122,46,2023-01-22 08:32:04Z,roja
7,347,209,40,2023-01-14 11:55:07Z,roja
0,36,86,16,2023-03-23 12:09:43Z,amarilla
3,314,165,47,2023-01-13 19:49:26Z,roja
8,204,198,37,2023-03-02 05:38:30Z,roja
4,22,109,40,2023-04-10 16:58:54Z,roja
8,103,79,43,2023-01-21 09:06:17Z,amarilla
1,245,121,27,2023-04-21 01:54:05Z,roja
0,127,67,43,2023-02-05 22:07:26Z,amarilla
5,340,134,38,2023-03-18 01:14:23Z,roja
4,148,211,12,2023-02-06 17:54:00Z,roja
3,432,250,36,2023-02-05 02:07:09Z,roja
0,201,236,2,2023-01-20 09:49:49Z,roja
9,159,225,18,2023-01-08 15:21:30Z,roja
3,451,91,4,2023-04-18 18:08:16Z,amarilla
9,145,132,6,2023-01-31 14:29:10Z,roja
3,228,177,45,2023-04-20 01:25:47Z,roja
0,324,101,49,2023-01-10 12:02:41Z,roja
1,452,125,47,2023-04-20 10:43:00Z,roja
9,266,217,49,2023-04-29 20:05:50Z,roja
9,317,84,28,2023-02-02 12:58:07Z,amarilla
5,344,176,11,2023-04-24 03:57:03Z,roja
2,272,74,22,2023-01-11 12:09:35Z,amarilla
0,276,113,48,2023-02-11 04:10:01Z,roja
2,299,72,48,2023-04-02 21:56:51Z,amarilla
8,379,52,17,2023-04-07 10:26:57Z,amarilla
6,271,212,25,2023-04-28 18:47:51Z,roja
4,71,233,27,2023-01-14 17:14:37Z,roja
0,451,121,28,2023-04-28 08:42:33Z,roja
1,112,200,24,2023-01-31 21:10:04Z,roja
9,348,216,1,2023-01-31 08:41:43Z,roja
6,451,26,12,2023-02-21 18:25:09Z,verde
7,337,234,9,2023-03-16 11:18:27Z,roja
9,325,184,33,2023-04-25 02:21:51Z,roja
6,146,57,44,2023-04-29 11:21:38Z,amarilla
4,128,130,49,2023-01-08 16:11:25Z,roja
6,55,171,47,2023-04-01 19:17:47Z,roja
7,40,24,0,2023-03-28 11:47:06Z,verde
9,258,216,44,2023-04-26 01:36:39Z,roja
7,32,234,19,2023-01-08 17:31:20Z,roja
9,145,233,32,2023-01-07 00:40:37Z,roja
3,372,82,24,2023-04-15 20:13:10Z,amarilla
1,453,245,38,2023-02-11 10:02:34Z,roja
7,399,43,24,2023-02-08 00:35:58Z,verde
8,368,104,34,2023-03-08 20:38:06Z,roja
0,217,201,20,2023-02-04 15:13:34Z,roja
4,118,166,26,2023-02-16 12:12:34Z,roja
1,497,123,35,2023-03-21 20:10:54Z,roja
8,245,123,28,2023-04-20 16:55:44Z,roja
5,100,19,22,2023-01-04 11:06:52Z,verde
1,445,30,13,2023-03-11 00:19:23Z,verde
5,416,106,38,2023-04-07 14:28:37Z,roja
8,250,245,37,2023-01-25 20:40:48Z,roja
4,189,44,0,2023-03-20 03:54:25Z,verde
1,277,88,28,2023-01-30 15:28:23Z,amarilla
0,439,20,44,2023-04-10 18:26:41Z,verde
5,238,43,30,2023-04-07 22:20:42Z,verde
8,43,19,20,2023-03-16 14:00:19Z,verde
6,295,96,34,2023-04-01 07:07:57Z,amarilla
5,383,179,12,2023-03-17 20:29:03Z,roja
3,345,150,27,2023-02-20 04:47:41Z,roja
0,86,212,36,2023-01-15 05:01:35Z,roja
5,361,226,27,2023-02-15 00:07:49Z,roja
6,487,71,39,2023-01-25 20:55:09Z,amarilla
3,344,126,26,2023-04-19 17:16:02Z,roja
5,459,27,47,2023-04-14 18:47:33Z,verde
5,488,161,27,2023-02-08 00:07:38Z,roja
0,208,158,28,2023-04-11 02:21:32Z,roja
2,25,176,10,2023-01-31 00:08:21Z,roja
9,252,199,8,2023-02-13 10:15:53Z,roja
0,202,223,10,2023-02-06 21:41:12Z,roja
0,422,145,34,2023-01-14 17:06:30Z,roja
0,201,201,27,2023-03-22 17:54:17Z,roja
4,323,64,49,2023-01-07 16:10:38Z,amarilla
1,388,43,0,2023-03-21 07:28:47Z,verde
8,132,17,26,2023-04-02 06:56:17Z,verde
4,149,180,47,2023-01-16 16:22:19Z,roja
2,280,75,32,2023-03-21 01:33:47Z,amarilla
1,350,147,28,2023-03-02 22:53:41Z,roja
5,360,65,32,2023-03-27 05:44:25Z,amarilla
2,400,65,33,2023-01-14 14:52:42Z,amarilla
7,224,202,36,2023-03-06 05:24:25Z,roja
7,405,83,6,2023-01-04 08:20:02Z,amarilla
2,412,27,36,2023-04-10 19:17:47Z,verde
8,238,121,23,2023-04-28 15:31:00Z,roja
4,443,17,39,2023-04-27 13:30:22Z,verde
3,25,144,5,2023-04-08 09:33:08Z,roja
0,279,44,9,2023-03-08 08:38:30Z,verde
7,97,180,48,2023-01-06 20:41:16Z,roja
1,159,70,27,2023-04-14 20:08:26Z,amarilla
3,18,17,35,2023-04-04 00:08:42Z,verde
0,47,170,16,2023-04-12 08:40:26Z,roja
6,412,169,38,2023-04-29 11:46:21Z,roja
3,276,87,24,2023-02-10 01:39:08Z,amarilla
9,301,125,4,2023-03-06 00:46:45Z,roja
6,191,15,30,2023-01-04 00:37:55Z,verde
1,364,73,3,2023-02-13 00:35:45Z,amarilla
9,81,46,34,2023-04-18 22:44:34Z,verde
4,234,35,45,2023-03-28 01:37:29Z,verde
1,95,37,26,2023-02-26 15:45:09Z,verde
0,376,159,28,2023-02-10 03:39:10Z,roja
0,496,187,5,2023-02-22 06:31:08Z,roja
2,295,13,34,2023-02-15 11:05:48Z,verde
3,402,240,26,2023-01-21 16:29:49Z,roja
9,471,192,20,2023-02-13 05:28:36Z,roja
9,346,70,9,2023-03-18 17:09:04Z,amarilla
1,61,105,13,2023-04-18 02:47:38Z,roja
6,39,52,36,2023-04-26 03:51:20Z,amarilla
3,141,196,47,2023-04-27 02:43:40Z,roja
4,313,131,25,2023-01-12 07:20:48Z,roja
6,292,133,47,2023-04-20 18:00:12Z,roja
8,468,116,11,2023-04-23 03:42:54Z,roja
2,450,51,0,2023-02-24 01:32:58Z,amarilla
9,317,81,33,2023-01-06 03:56:40Z,amarilla
4,225,211,31,2023-04-14 08:12:06Z,roja
1,359,102,7,2023-04-19 07:56:38Z,roja
3,428,205,21,2023-02-03 02:31:56Z,roja
9,487,100,37,2023-04-09 04:10:45Z,amarilla
5,324,223,35,2023-04-17 06:36:43Z,roja
3,472,78,33,2023-02-23 02:06:33Z,amarilla
2,322,210,49,2023-01-21 11:44:28Z,roja
9,390,33,49,2023-03-10 04:16:20Z,verde
3,26,112,25,2023-01-19 17:04:39Z,roja
1,17,173,15,2023-04-18 02:07:57Z,roja
9,313,122,13,2023-02-24 12:53:16Z,roja
0,19,120,45,2023-03-20 08:00:23Z,roja
0,26,159,42,2023-02-01 07:10:13Z,roja
1,29,10,44,2023-04-15 06:32:45Z,verde
0,252,91,1,2023-01-02 10:45:57Z,amarilla
3,53,243,12,2023-03-14 06:35:05Z,roja
8,332,198,19,2023-04-02 10:42:50Z,roja
5,285,150,25,2023-01-29 07:43:26Z,roja
4,127,73,35,2023-03-15 15:15:10Z,amarilla
1,21,136,0,2023-03-15 15:17:14Z,roja
4,309,12,22,2023-01-13 01:17:21Z,verde
6,372,168,42,2023-01-08 19:01:34Z,roja
0,119,16,1,2023-01-28 15:03:08Z,verde
5,423,173,27,2023-01-22 13:13:52Z,roja
6,300,226,0,2023-04-02 14:26:13Z,roja
7,439,121,28,2023-01-08 18:35:17Z,roja
7,54,200,23,2023-03-01 15:25:21Z,roja
9,434,178,3,2023-01-28 21:26:41Z,roja
3,172,245,34,2023-03-13 12:23:16Z,roja
3,256,66,14,2023-02-04 02:45:46Z,amarilla
9,67,62,0,2023-04-28 13:39:50Z,amarilla
9,193,91,19,2023-04-07 01:53:56Z,amarilla
1,111,56,10,2023-04-22 14:18:55Z,amarilla
3,430,157,25,2023-03-11 12:47:36Z,roja
8,227,67,28,2023-04-17 07:40:52Z,amarilla
3,453,134,13,2023-04-02 15:01:31Z,roja
0,226,41,47,2023-02-04 11:20:09Z,verde
2,113,241,1,2023-02-14 17:00:15Z,roja
4,274,161,2,2023-02-08 17:07:34Z,roja
1,78,12,13,2023-04-22 00:10:31Z,verde
4,493,13,9,2023-03-29 06:17:31Z,verde
9,221,66,3,2023-01-30 04:34:01Z,amarilla
8,377,97,0,2023-01-12 18:57:04Z,amarilla
6,350,200,27,2023-01-16 00:48:17Z,roja
8,117,214,9,2023-04-12 18:00:56Z,roja
0,54,64,6,2023-03-28 04:28:32Z,amarilla
4,273,163,11,2023-03-23 01:32:11Z,roja
0,495,234,18,2023-04-18 21:11:04Z,roja
8,254,35,11,2023-01-02 07:36:47Z,verde
5,360,137,31,2023-03-17 02:55:24Z,roja
0,171,24,22,2023-02-12 07:30:21Z,verde
9,78,194,20,2023-02-23 01:13:34Z,roja
7,192,149,40,2023-02-03 07:05:07Z,roja
2,485,11,37,2023-03-07 22:18:17Z,verde
2,249,94,10,2023-01-26 15:52:10Z,amarilla
7,460,154,9,2023-03-08 00:11:16Z,roja
8,50,208,11,2023-03-24 11:15:15Z,roja
8,93,120,29,2023-01-08 02:25:13Z,roja
2,12,54,31,2023-02-13 09:16:05Z,amarilla
1,472,121,8,2023-04-28 22:23:54Z,roja
8,248,173,43,2023-04-25 22:04:50Z,roja
8,33,223,13,2023-01-10 03:50:58Z,roja
1,465,154,26,2023-04-17 03:26:49Z,roja
5,357,41,20,2023-03-01 10:17:01Z,verde
3,107,248,34,2023-03-26 20:15:03Z,roja
9,290,230,25,2023-02-22 02:55:23Z,roja
8,245,96,17,2023-03-21 14:24:41Z,amarilla
3,201,76,11,2023-01-25 09:33:34Z,amarilla
7,57,105,21,2023-04-28 00:11:05Z,roja
2,273,42,39,2023-02-14 05:36:37Z,verde
1,495,94,43,2023-01-25 20:30:49Z,amarilla
8,117,169,26,2023-01-28 15:24:29Z,roja
0,357,185,14,2023-02-18 01:19:57Z,roja
7,374,93,28,2023-01-15 18:18:33Z,amarilla
8,266,220,2,2023-04-12 22:56:13Z,roja
3,424,42,30,2023-04-20 11:27:29Z,verde
5,153,225,19,2023-03-20 12:35:10Z,roja
4,423,118,1,2023-02-11 04:19:00Z,roja
1,81,42,33,2023-03-01 20:49:06Z,verde
3,116,175,17,2023-02-24 07:23:36Z,roja
1,276,183,16,2023-04-17 03:15:10Z,roja
3,202,30,10,2023-04-29 01:42:20Z,verde
4,127,230,11,2023-04-29 17:58:35Z,roja
8,257,211,42,2023-01-21 22:41:50Z,roja
8,455,108,28,2023-01-31 07:21:53Z,roja
1,89,72,25,2023-03-20 03:29:10Z,amarilla
8,95,133,49,2023-01-20 20:42:38Z,roja
5,13,152,2,2023-02-22 11:38:14Z,roja
8,277,148,36,2023-03-20 07:33:20Z,roja
9,269,231,41,2023-02-01 04:27:10Z,roja
8,15,192,2,2023-03-15 16:00:31Z,roja
2,136,102,6,2023-02-20 05:22:05Z,roja
8,369,223,25,2023-03-15 05:27:45Z,roja
4,334,189,15,2023-03-13 16:50:20Z,roja
3,256,165,7,2023-01-17 17:14:46Z,roja
0,161,202,10,2023-01-13 02:44:03Z,roja
8,219,109,45,2023-01-14 14:39:13Z,roja
7,123,167,10,2023-02-24 02:40:31Z,roja
2,441,165,0,2023-02-16 14:45:34Z,roja
4,374,98,34,2023-01-28 15:36:07Z,amarilla
4,150,194,19,2023-04-16 14:37:21Z,roja
2,309,239,32,2023-01-13 05:02:27Z,roja
6,198,130,31,2023-04-01 20:01:54Z,roja
1,39,74,45,2023-01-02 16:07:56Z,amarilla
1,58,203,33,2023-03-11 13:21:04Z,roja
5,414,180,11,2023-02-01 20:43:20Z,roja
7,215,112,20,2023-01-23 05:18:20Z,roja
8,456,206,15,2023-01-11 07:27:33Z,roja
6,50,181,13,2023-04-03 10:13:12Z,roja
7,75,171,7,2023-01-21 08:06:44Z,roja
5,290,78,34,2023-04-25 18:25:52Z,amarilla
3,77,74,6,2023-04-19 10:49:06Z,amarilla
5,440,147,7,2023-04-21 03:04:26Z,roja
3,338,245,12,2023-01-12 11:25:46Z,roja
9,225,78,22,2023-01-05 10:38:53Z,amarilla
7,346,240,23,2023-04-08 20:16:47Z,roja
6,230,117,15,2023-03-20 08:19:39Z,roja
0,235,239,39,2023-02-28 02:35:46Z,roja
2,210,29,38,2023-03-15 16:32:29Z,verde
6,102,167,2,2023-03-28 18:16:34Z,roja
7,139,65,27,2023-01-04 08:09:11Z,amarilla
9,83,143,12,2023-04-16 17:37:07Z,roja
3,17,31,39,2023-02-23 09:46:30Z,verde
7,293,222,43,2023-01-08 15:09:19Z,roja
0,148,15,37,2023-02-25 21:30:56Z,verde
2,409,111,30,2023-01-30 21:45:24Z,roja
7,264,215,38,2023-01-03 16:56:56Z,roja
8,17,43,48,2023-03-24 21:50:00Z,verde
4,173,18,19,2023-02-23 10:12:33Z,verde
9,303,242,35,2023-03-24 21:47:00Z,roja
0,347,43,16,2023-02-03 05:49:32Z,verde
5,155,25,21,2023-03-16 05:30:44Z,verde
7,189,57,28,2023-04-28 05:55:12Z,amarilla
0,191,188,32,2023-01-14 03:56:43Z,roja
9,265,61,41,2023-02-03 06:32:29Z,amarilla
4,132,51,32,2023-03-26 06:35:36Z,amarilla
3,473,213,29,2023-04-25 03:20:46Z,roja
2,84,23,43,2023-01-20 22:37:38Z,verde
4,435,107,37,2023-02-26 10:40:07Z,roja
0,351,39,37,2023-03-23 07:23:08Z,verde
5,54,173,25,2023-04-11 02:37:57Z,roja
7,437,240,34,2023-01-26 15:53:05Z,roja
3,226,179,14,2023-02-18 06:17:15Z,roja
6,135,124,2,2023-04-24 13:34:29Z,roja
9,133,88,43,2023-04-28 02:41:14Z,amarilla
8,444,185,44,2023-03-09 16:20:39Z,roja
1,371,139,31,2023-01-20 16:17:30Z,roja
4,348,112,36,2023-03-06 06:10:32Z,roja
9,359,120,4,2023-01-08 01:51:09Z,roja
0,425,135,20,2023-02-12 22:58:56Z,roja
5,380,109,15,2023-04-09 03:03:29Z,roja
8,234,109,15,2023-01-09 15:14:37Z,roja
1,151,69,14,2023-01-18 21:12:33Z,amarilla
7,322,25,5,2023-03-30 05:41:06Z,verde
6,118,52,16,2023-01-06 20:18:41Z,amarilla
5,440,86,12,2023-03-05 00:06:17Z,amarilla
4,246,142,1,2023-04-25 21:01:54Z,roja
3,277,58,46,2023-04-07 20:17:15Z,amarilla
1,121,56,16,2023-03-02 15:40:58Z,amarilla
8,296,158,21,2023-01-04 21:23:39Z,roja
5,288,197,15,2023-03-14 04:12:58Z,roja
8,203,158,11,2023-03-16 09:19:14Z,roja
9,404,110,0,2023-02-16 20:20:51Z,roja
5,35,33,6,2023-01-25 02:27:46Z,verde
3,156,182,16,2023-04-04 07:57:20Z,roja
5,497,70,34,2023-03-13 19:19:38Z,amarilla
8,489,219,37,2023-03-01 05:14:46Z,roja
4,252,162,13,2023-01-09 02:01:52Z,roja
1,492,43,7,2023-03-03 11:37:26Z,verde
6,108,216,39,2023-01-06 18:43:05Z,roja
3,140,112,30,2023-02-09 17:13:37Z,roja
2,434,26,11,2023-02-11 16:44:08Z,verde
6,362,32,16,2023-02-03 01:11:09Z,verde
5,415,126,13,2023-04-17 03:50:12Z,roja
9,229,36,44,2023-04-07 11:02:20Z,verde
5,295,133,42,2023-01-02 11:10:25Z,roja
7,237,10,16,2023-01-11 18:34:17Z,verde
4,433,35,37,2023-02-17 05:41:07Z,verde
0,311,138,45,2023-01-06 03:21:01Z,roja
2,131,58,33,2023-02-26 09:13:45Z,amarilla
0,227,209,7,2023-02-01 02:54:42Z,roja
5,380,44,42,2023-01-22 17:24:54Z,verde
7,112,221,31,2023-03-29 17:17:52Z,roja
9,464,142,2,2023-04-18 21:15:06Z,roja
8,76,107,21,2023-03-15 05:26:21Z,roja
5,497,103,43,2023-03-17 08:08:24Z,roja
1,400,99,21,2023-01-16 20:29:39Z,amarilla
6,219,88,44,2023-02-05 03:03:26Z,amarilla
7,333,21,27,2023-01-04 06:52:56Z,verde
2,440,184,45,2023-01-23 02:34:51Z,roja
1,379,172,27,2023-03-31 01:58:21Z,roja
0,348,161,44,2023-03-10 19:12:46Z,roja
0,494,60,40,2023-02-17 22:55:51Z,amarilla
1,84,24,6,2023-02-27 12:47:57Z,verde
0,474,208,42,2023-02-05 12:43:38Z,roja
6,305,210,35,2023-04-21 15:00:24Z,roja
9,409,205,33,2023-02-23 08:40:58Z,roja
8,78,43,18,2023-03-06 15:23:07Z,verde
4,368,243,19,2023-04-01 13:07:56Z,roja
7,217,232,18,2023-03-16 02:21:57Z,roja
1,129,74,25,2023-03-07 03:18:00Z,amarilla
3,50,50,34,2023-01-08 14:04:51Z,amarilla
9,142,212,23,2023-01-22 01:18:45Z,roja
6,326,86,4,2023-01-31 01:57:37Z,amarilla
6,377,228,27,2023-04-21 00:44:52Z,roja
6,350,213,23,2023-01-10 22:14:41Z,roja
8,152,131,11,2023-04-24 08:01:53Z,roja
1,141,215,45,2023-03-16 03:15:01Z,roja
7,497,213,2,2023-04-05 22:58:22Z,roja
2,185,213,29,2023-03-26 02:22:50Z,roja
7,414,118,47,2023-01-20 08:07:25Z,roja
1,183,168,2,2023-04-19 13:03:53Z,roja
9,115,149,30,2023-01-06 09:10:37Z,roja
7,471,223,29,2023-04-11 18:37:15Z,roja
9,229,101,40,2023-03-20 04:48:46Z,roja
2,139,128,47,2023-03-07 07:40:15Z,roja
3,373,15,48,2023-02-07 16:14:15Z,verde
2,461,69,28,2023-01-28 17:58:48Z,amarilla
6,385,130,5,2023-04-18 06:19:34Z,roja
2,87,112,9,2023-03-24 19:05:32Z,roja
0,124,148,20,2023-04-27 02:54:15Z,roja
2,255,232,2,2023-01-26 18:57:55Z,roja
8,332,44,39,2023-01-05 01:07:43Z,verde
8,101,10,5,2023-02-28 06:14:38Z,verde
3,463,21,1,2023-03-17 15:16:34Z,verde
4,149,203,28,2023-01-23 01:49:07Z,roja
8,432,230,21,2023-01-15 07:39:41Z,roja
6,151,171,14,2023-01-02 10:28:27Z,roja
9,419,40,30,2023-04-18 02:10:48Z,verde
1,222,180,0,2023-01-27 12:55:53Z,roja
4,24,70,29,2023-04-16 01:23:37Z,amarilla
8,335,162,46,2023-02-28 09:32:30Z,roja
5,313,223,38,2023-04-28 05:55:30Z,roja
6,232,204,25,2023-02-09 05:07:25Z,roja
4,166,142,4,2023-02-04 01:30:20Z,roja
2,408,118,24,2023-01-15 01:09:41Z,roja
8,48,179,43,2023-04-26 02:18:22Z,roja
1,201,153,41,2023-04-19 21:52:00Z,roja
0,427,154,34,2023-04-09 02:04:16Z,roja
3,251,97,2,2023-02-19 01:24:01Z,amarilla
5,454,123,45,2023-02-05 03:12:47Z,roja
2,391,154,8,2023-02-04 06:11:18Z,roja
4,122,227,11,2023-04-12 12:47:34Z,roja
6,33,163,7,2023-04-21 18:54:04Z,roja
1,236,175,24,2023-01-31 18:08:49Z,roja
0,294,20,23,2023-01-09 06:39:00Z,verde
6,169,33,21,2023-01-18 07:22:22Z,verde
5,199,100,21,2023-02-13 06:00:26Z,amarilla
6,329,101,17,2023-02-24 17:36:23Z,roja
6,164,224,7,2023-04-07 15:46:27Z,roja
6,94,77,35,2023-03-16 21:21:58Z,amarilla
8,133,217,8,2023-04-05 20:35:44Z,roja
6,48,79,14,2023-01-27 11:21:38Z,amarilla
0,352,53,8,2023-03-31 03:40:02Z,amarilla
4,379,98,35,2023-03-17 19:53:50Z,amarilla
7,306,193,19,2023-02-09 16:52:37Z,roja
4,352,229,22,2023-03-16 03:27:04Z,roja
7,219,238,35,2023-03-01 19:29:44Z,roja
2,400,55,11,2023-02-13 18:56:09Z,amarilla
0,309,180,31,2023-01-22 05:45:22Z,roja
7,76,94,27,2023-03-15 05:01:07Z,amarilla
0,109,226,16,2023-02-18 17:38:06Z,roja
4,266,27,49,2023-04-14 15:15:58Z,verde
4,88,63,7,2023-04-07 04:42:07Z,amarilla
3,343,210,20,2023-04-11 19:58:43Z,roja
9,330,184,35,2023-03-16 08:19:50Z,roja
9,209,13,0,2023-01-31 22:26:23Z,verde
2,459,108,16,2023-02-25 19:26:00Z,roja
7,354,231,27,2023-01-12 13:21:47Z,roja
6,308,24,13,2023-04-11 13:00:16Z,verde
3,319,135,11,2023-02-05 20:28:24Z,roja
5,293,182,18,2023-03-25 20:51:02Z,roja
9,484,74,49,2023-01-23 00:51:58Z,amarilla
4,72,47,38,2023-04-14 06:26:18Z,verde
9,446,73,2,2023-02-26 20:08:23Z,amarilla
4,232,183,21,2023-02-07 16:28:32Z,roja
4,394,159,47,2023-04-21 00:34:34Z,roja
0,331,193,45,2023-01-18 12:58:50Z,roja
2,313,123,22,2023-02-21 22:42:48Z,roja
1,207,62,39,2023-03-04 21:07:47Z,amarilla
9,249,117,36,2023-02-18 13:56:32Z,roja
7,36,45,0,2023-02-26 13:35:50Z,verde
7,243,245,22,2023-02-12 00:03:43Z,roja
6,494,181,41,2023-03-25 13:08:51Z,roja
3,67,78,13,2023-03-03 10:31:11Z,amarilla
2,264,196,10,2023-04-25 05:55:29Z,roja
8,85,83,0,2023-03-18 20:02:42Z,amarilla
9,455,37,21,2023-01-12 11:34:11Z,verde
8,196,94,7,2023-03-02 14:53:54Z,amarilla
2,14,26,48,2023-03-03 19:38:09Z,verde
3,114,20,6,2023-03-06 03:26:53Z,verde
1,444,167,8,2023-02-28 08:24:47Z,roja
6,145,112,2,2023-01-16 22:44:31Z,roja
7,244,138,26,2023-02-13 01:45:27Z,roja
2,313,16,47,2023-02-11 07:16:43Z,verde
4,370,220,4,2023-02-27 00:27:09Z,roja
6,384,116,34,2023-04-24 00:20:02Z,roja
2,57,173,11,2023-01-22 14:24:14Z,roja
5,70,136,12,2023-02-03 13:43:00Z,roja
8,374,67,22,2023-03-19 08:15:23Z,amarilla
9,471,93,33,2023-01-30 19:48:44Z,amarilla
8,312,102,47,2023-03-26 17:43:17Z,roja
9,224,184,29,2023-03-29 22:01:58Z,roja
2,198,246,48,2023-03-14 08:52:10Z,roja
6,35,11,35,2023-03-24 15:30:38Z,verde
5,119,220,8,2023-03-20 02:49:43Z,roja
4,209,72,13,2023-03-29 03:22:23Z,amarilla
5,39,198,46,2023-01-05 06:19:27Z,roja
3,246,39,48,2023-02-23 16:45:20Z,verde
5,279,229,35,2023-02-21 21:22:16Z,roja
2,24,120,5,2023-03-27 02:31:23Z,roja
7,405,97,14,2023-04-02 16:40:36Z,amarilla
7,320,205,0,2023-02-08 20:22:04Z,roja
8,13,170,30,2023-02-10 22:40:48Z,roja
7,111,82,15,2023-01-17 04:40:34Z,amarilla
2,424,64,17,2023-03-27 17:38:01Z,amarilla
3,101,184,6,2023-01-20 08:41:55Z,roja
4,114,140,22,2023-01-02 17:11:23Z,roja
9,301,179,2,2023-04-27 06:53:09Z,roja
1,257,185,27,2023-04-29 00:18:52Z,roja
1,404,32,25,2023-02-01 17:54:48Z,verde
4,58,70,45,2023-01-14 08:25:01Z,amarilla
1,379,248,17,2023-02-25 17:10:05Z,roja
